0.0,0.59482425,0.0,0.98697054,0.8183487,0.0,2.9659903,0.0,0.0,0.0,1.9223355,0.0,0.0,1.2757006,0.0,0.0,3.489665,0.63552725,0.0,0.0,0.072218925,1.3001379,0.621495,0.0,0.0,4.348359,0.0,0.0,0.0,0.0,0.0,3.4102027,0.0,2.2169278,0.0,0.17181906,0.0,0.0,0.0,0.0,2.3244903,1.354605,0.0,2.1379976,1.2518052,0.0,1.052705,0.0,2.4744375,0.0,0.0,0.0,0.0,0.0,0.0,4.2630463,0.0,2.0926793,1.7636241,2.5477045,0.016469529,0.0,1.1831303,0.0
0.0,0.0,0.0,0.0023276112,1.2260492,0.36999503,2.085058,0.0,1.2632012,0.0,0.0,0.0,2.1745973,4.63304,0.0,0.0,0.0,0.0,0.0,0.33172825,1.4517487,0.0,1.2787971,2.7240756,0.71268237,1.1697003,0.0,0.0,0.75590307,0.0,3.041962,3.0211852,0.23918138,0.0,0.0,0.0,0.57901716,0.0,0.0,2.4514282,0.64747286,0.7403349,0.0,1.0797186,0.0,0.0,0.0,0.11114446,0.0,0.022065066,0.0,0.8762629,0.0,0.0,0.0,2.139752,5.5425396,0.0,0.3238275,0.13186903,0.021370098,0.0,0.0,0.0
0.0,0.0,0.0,0.81322134,0.0,0.0,6.275806,0.0,0.533234,0.26026195,0.5047337,0.0,0.0,0.0,0.0,0.0,0.13530178,1.9929377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28312388,0.0,1.9400423,0.0,0.0,0.0,4.147485,2.8849862,0.0,0.0,0.0,0.0,0.0,0.0,1.1481708,0.0,0.0,0.068024844,0.3806008,0.0,0.50396633,4.909659,0.0,1.1640414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.013031,1.525181,0.0,0.18275169,2.0520968,3.4021964,0.0
0.0,0.0,0.0,0.0,3.751228,0.14835295,0.73866093,0.0,0.15479666,0.0,1.2696595,0.0,0.0,4.813829,0.0,0.0,1.5170326,1.3487809,0.0,1.6485196,2.7336972,0.0,0.9473979,0.4541362,0.026776487,0.0,0.0,0.0,0.0,0.0,4.575236,0.0,0.0,0.0,0.0,0.0,0.017213583,0.25276756,0.0,0.0,1.6091439,1.8062496,0.0,0.5447735,0.0,0.0,0.0,0.0,0.0,3.537014,0.0,1.6912353,0.0,0.0,0.0,0.6602329,0.7140342,0.0,0.9141554,2.0033247,0.1362857,1.4833361,0.0,1.3871181
0.0,0.0,0.0,0.23056325,0.0,0.0,3.5548425,0.0,0.0,1.1551024,1.4966179,0.0,0.0,0.0,0.0,0.0,1.424504,1.0488439,0.0,0.28605992,0.0,0.0,0.5473002,0.0,0.0,2.3983479,2.584659,0.0,0.09903743,0.0,0.39870128,1.3528585,1.0258498,0.52453315,0.0,0.0,1.9240949,0.0,0.013120724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1519482,0.0,0.0,0.0,0.0,0.08121813,0.0,0.0,0.09127699,1.0686622,0.4034462,0.8212621,0.0,0.7591891,0.0,2.9028044,0.0
0.0,2.3369992,0.3466777,0.0,3.838336,0.0,0.0,0.63925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8746533,0.83924603,0.0,0.230175,0.0,0.38810587,1.266982,0.0,0.0,1.7752843,0.0,0.0,0.0,0.0,0.0,2.2500145,0.0,0.0,0.0,0.0,0.0,3.8817356,1.2225236,0.0,0.0,2.1007395,0.0,1.6995783,0.08531362,0.0,1.5727172,2.0979023,0.0,0.039639834,0.0,2.7605135,0.39977762,0.0,0.0,2.7962677,0.38165465,0.0,0.76979476,0.02757801,0.0,0.0,2.8103547,1.8178107
0.0,0.0,0.0,0.0,2.7271087,3.0371182,0.0,0.0,0.0,0.0,0.07891892,0.0,0.0,3.9670672,0.0,0.0,2.275929,1.3095942,0.0,0.3948173,0.264068,0.0,0.0,0.12878104,0.0,0.54297423,0.0,0.0,0.0,0.0,1.8648041,2.8604581,2.6562116,0.0,0.0,0.82463783,2.5927403,0.0,0.0,1.2973512,0.0,0.0,0.0,2.9964595,0.0,0.0,0.0,0.6651314,0.0,1.2533871,0.0,1.0925368,0.3231841,0.0,0.0,1.0733432,3.5495012,0.48270276,0.0,1.94074,0.0,1.5284421,0.0,4.4057155
0.0,2.7095141,1.0528183,0.0,0.61074615,0.0,0.0,2.6130698,0.0,0.0,0.0,0.0,4.330492,1.9262232,0.0,0.0,0.0,0.0,0.0,2.2987838,0.53788984,2.1030254,1.2575631,3.295894,3.110616,0.3125516,0.0,0.0,0.69729507,0.0,1.3847725,0.038771987,1.6968178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.744424,0.0,0.26656365,4.1711125,0.41203094,0.0,0.0,0.0,0.0,1.337238,0.0,1.18884,1.6629853,2.829322,0.0,0.0,0.0
0.0,2.7073529,2.4200273,0.0,0.17204683,0.20973854,1.0665201,0.0,0.0,1.5650512,0.1649212,0.0,0.0,0.0,0.0,0.0,0.992197,0.0,0.0,0.0,0.0,1.0681131,1.3807319,1.4900348,0.0,2.6344264,0.0,0.0,0.0,0.0,1.1684703,2.615261,0.0,0.0,0.0,0.0,1.8022093,0.0,0.0,2.6253016,0.0,0.7371415,0.0,1.7869376,1.2351687,0.0,0.0,1.9109764,0.0,0.0,0.0,0.0,0.97585577,0.0,0.0,1.8071585,0.8739124,0.0,0.75411123,0.94012743,0.0,0.0,0.5299006,0.0
0.0,0.61253875,2.92748,0.0,4.490694,1.4048352,0.0,0.0,1.3467536,0.0,0.0,0.0,1.2341944,3.5708878,0.0,0.0,0.0,1.2772459,0.0,0.0,1.5671374,0.0,0.0,0.0,0.0,0.2928464,0.0,0.0,0.0,0.0,0.67747635,3.2223067,0.33457914,0.0,0.0,2.217526,0.19196752,1.1295186,0.0,3.8236444,2.5283976,1.00563,0.0,1.9717357,0.2568766,0.0,0.0,1.329668,0.0,0.83086354,0.12630269,0.06328526,2.6164584,0.0,0.0,1.3254343,2.9914105,0.110400036,0.39774963,1.2350026,0.0,0.9569444,0.0,1.2575749
0.0,0.0,0.0,1.7049171,0.0,0.0,3.8392425,0.0,0.0,0.22345345,0.024784591,0.046981644,0.0,2.3995235,0.0,0.0,1.7070192,0.0,0.0052860808,0.0,0.09944013,0.0,0.0,1.8150442,0.0,1.9674624,0.17461213,0.0,1.0202146,0.0,2.7949407,1.020521,3.7370863,0.0,0.0,0.18750434,3.2534795,0.0,0.0,0.8661534,0.0,0.0,0.0,1.3389843,0.0,0.0,0.0,0.0,0.0,0.6405677,0.0,1.09256,0.0,0.79304594,0.0,0.13003011,4.453868,0.0,2.1336515,0.0,0.0,0.0,0.98179406,0.0
