0.5388371,0.0,0.0,0.96147126,0.5428533,3.0406651,0.0,0.0,0.0,1.1660362,1.5912132,0.0,1.6865675,0.6139539,0.0,0.5750287,0.0,0.23703681,0.0,0.0,0.0,0.0,0.059780046,1.6974387,0.0,0.9503951,0.0,0.0,1.3232017,0.45386544,0.63139004,1.2706815,0.0,0.0,0.06086033,1.2354305,1.2563564,1.4977599,0.61836237,1.6094886,0.6617706,3.1390977,1.27934,0.5442372,0.0,1.390001,1.106937,0.0,0.0,2.6806674,0.81069916,1.7548041,0.82122713,1.4644312,0.2604623,1.3853719,2.1463332,0.90630805,0.0,0.38996872,0.005225292,2.191,0.0,1.5350344
0.1440644,0.0,0.0,2.2333665,3.217827,3.8918772,0.0,0.0,0.0,1.706715,0.0,0.0,0.53681225,0.0,1.860412,0.0,0.0,3.3157115,0.9877259,0.463331,0.0,0.0,0.3974772,4.4196897,0.0,0.0,0.0,0.0,1.8962959,0.0,0.0,3.0456479,0.0,0.0,0.0,4.484843,0.0,2.5448296,2.5746477,4.2490716,1.8904275,8.397244,0.0,1.2776364,5.7534986,0.0,1.075798,0.0,0.0,2.8412614,0.0,5.380264,0.0,0.9482817,1.1559294,3.0702345,1.221155,0.53780574,0.0,0.0,1.9449651,5.4150066,0.0,2.596049
2.4519799,1.4410753,0.0,0.022304382,0.0,0.0,2.5138302,0.0,0.0,4.3078985,0.0,2.1949303,1.5997267,3.3753438,1.0198859,0.0,0.0,2.256577,1.0059636,0.0,0.0,0.0,1.6928095,0.0,0.0,3.641071,0.0,4.60927,3.906648,1.4510239,0.0,0.0,0.0,0.407298,0.13947582,0.0,0.045314685,3.6721442,0.0,0.49553314,1.9087999,0.0,0.0,3.871401,0.3550425,0.0,2.1327488,0.0,0.0,0.0,0.0,0.0,1.8116807,1.6966357,3.2691078,1.4820246,4.8264565,0.0,0.0,0.5695301,1.9514148,0.0,5.0796437,0.0
2.58993,0.14376958,0.0,1.1091837,1.2405264,0.7181278,0.8799434,0.0,0.0,1.5808266,0.0,1.1276895,3.001323,1.1524198,0.0,0.0,0.0,0.6784998,0.0,1.7568129,0.0,0.0,0.3201167,2.964851,0.6722858,3.2259295,0.0,3.157832,1.2074351,1.0674708,0.10863571,0.0,0.0,0.0,0.0,0.8058579,2.9917767,3.2671397,0.0,2.4534783,2.8668292,2.516829,2.6884737,3.7512238,1.9254832,0.0,0.33787245,0.0,0.9168882,0.0,0.0,0.0,0.0,1.4831054,5.265483,4.5269237,2.9234974,0.0,0.0,0.47997332,0.0,2.2306433,0.0,1.3233505
0.0,0.91744614,0.0,0.109881215,0.0,3.5909498,1.8590752,0.24615403,0.0,0.0,1.9545565,0.0,1.948293,0.42576945,0.0,3.1196775,0.0,1.9714448,0.0,0.1658827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0314386,0.12204334,0.0,0.0,2.853158,0.0,3.00415,1.4363173,5.330398,2.868663,4.2561946,0.9565425,4.1537666,4.703743,4.667745,4.3781667,0.027647598,0.0,0.0,0.3127918,0.0,0.0,0.1507291,0.0,2.165699,1.0535835,3.0728652,0.0,2.4427645,0.15343426,0.0,0.38528922,0.0,1.171927
3.8021624,1.3675482,0.0,3.8084834,0.23222952,0.0,0.0,0.0,0.0,3.2864745,0.0,0.2913878,0.0,0.6875881,0.0,0.0,0.0,0.0,0.0,0.0,0.17520837,0.0,0.40463158,0.0,0.6251635,0.0,0.0,3.685223,0.6176716,5.104011,0.0,0.0,0.0,3.4231842,1.403432,1.1683013,0.0,0.0,0.50509495,0.86340016,0.0,0.0,0.22547601,3.8850389,0.0,0.39874053,0.51364493,0.0,0.0,0.0,0.4685384,0.0,1.3914073,5.6318903,0.0,0.0,3.2617724,0.0,0.0,4.9679046,3.8983755,0.0,0.51566637,3.190622
3.383135,0.26534086,0.0,6.556276,0.76365757,4.861396,0.0,0.23479453,0.0,0.0,0.6095736,2.2562225,0.9471327,0.34620398,0.68446934,0.0,0.0,0.023762938,4.7835937,1.8804268,0.0,0.0,0.0,1.442662,1.9718163,0.24740542,0.0,0.0,4.585316,0.0,0.471883,2.3010828,0.0,4.5066776,0.16421989,0.0,0.0,6.0932198,1.1575994,5.6134014,2.2521434,1.7922405,0.0,0.0,4.6052127,0.0,0.40005246,0.28735167,1.8483504,0.77086794,0.0,2.6312158,0.0,2.945922,1.8035347,0.6089536,1.2589544,1.3467028,0.0,0.0,2.2487433,3.9039297,0.0,2.087916
0.0,0.0,0.0,0.035924423,2.8441486,2.033525,2.1404505,0.0,0.0,5.502098,4.0482454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48766887,0.0,0.0,0.0,0.24186572,0.574903,1.6716624,0.0,0.62527037,2.7603142,0.201452,2.8148074,0.0,6.8236885,0.0,1.872985,6.4534435,0.0,1.6964283,0.0,2.6950908,1.2335808,1.4878236,0.0,0.0,0.002356274,0.0,1.3750477,0.0,0.3761716,0.0,0.0,3.0539312,0.0,3.5023184,10.444232,0.74827826,2.7160842,1.3211627,4.127927,0.0,4.0851917,4.1093726,0.0,0.0,0.0
0.0,1.102145,0.0,0.32845253,0.0,5.385491,0.2827513,0.7459942,0.0,0.1793271,3.3324544,0.0,0.0798085,0.0,0.0,2.4492102,0.0,0.0,4.0919027,0.0,0.0,0.0,0.24753346,0.0,0.0,0.0,0.46827072,0.0,0.0,0.0,1.6302323,3.3940132,0.0,0.73647827,3.2722158,0.0,0.64144605,0.27810958,2.303239,2.9170976,5.694582,2.2319438,0.4883964,5.512998,4.013375,7.0156803,0.5152696,0.0,0.0,4.8747773,3.2925186,5.130989,1.352848,0.5018248,0.0,4.292607,0.0,0.2058901,1.7417587,1.9299083,1.0405027,1.1055527,1.0232811,6.426916
0.0,0.38972247,0.0,4.820721,2.7621338,1.5558693,0.043409858,0.0,0.0,3.8349345,1.0767752,0.0,0.37292242,0.12018782,0.0,3.5295954,1.1521902,1.2733903,0.0,0.0,0.0,0.0,0.0,4.050094,0.36209765,1.4301908,0.0,5.500692,2.3253422,1.3638452,2.4999456,2.734572,0.0,0.9128367,1.6258395,1.4414319,5.4874306,1.5693264,1.0563086,4.1317143,0.0,0.0,0.767842,0.0,0.0,0.0,0.0,0.0,0.0,1.6686319,0.0,0.0,3.7001524,6.452857,3.0954998,6.8742056,0.59724313,0.53498834,2.2682767,3.9577644,0.0,0.0,0.0,0.6564455
